,Date,Hours,Planned,Output
6185,2023-03-30,0700-0800,50,28
6186,2023-03-30,0800-0900,50,43
6187,2023-03-30,0900-1000,33,29
6188,2023-03-30,1000-1100,50,45
6189,2023-03-30,1100-1200,50,45
6190,2023-03-30,1200-1300,50,42
6191,2023-03-30,1300-1400,46,23
6192,2023-03-30,1400-1500,46,37
6193,2023-03-30,1500-1600,50,50
6194,2023-03-30,1600-1700,50,50
6195,2023-03-30,1700-1800,33,31
6196,2023-03-30,1800-1900,50,50
6197,2023-03-30,1900-2000,50,50
6198,2023-03-30,2000-2100,50,50
6199,2023-03-30,2100-2200,46,40
6200,2023-03-30,2200-2300,46,40
6201,2023-03-30,2300-0000,50,50
6202,2023-03-30,0000-0100,50,48
6203,2023-03-30,0100-0200,33,30
6204,2023-03-30,0200-0300,50,50
6205,2023-03-30,0300-0400,37,21
6206,2023-03-30,0400-0500,37,34
6207,2023-03-30,0500-0600,34,27
6208,2023-03-31,0600-0700,34,22
6209,2023-03-31,0700-0800,50,46
6210,2023-03-31,0800-0900,50,49
6211,2023-03-31,0900-1000,33,22
6212,2023-03-31,1000-1100,50,48
6213,2023-03-31,1100-1200,42,33
6214,2023-03-31,1200-1300,42,0
6215,2023-03-31,1300-1400,38,29
6216,2023-03-31,1400-1500,38,34
6217,2023-03-31,1500-1600,42,42
6218,2023-03-31,1600-1700,42,38
6219,2023-03-31,1700-1800,28,28
6220,2023-03-31,1800-1900,42,42
6221,2023-03-31,1900-2000,42,42
6222,2023-03-31,2000-2100,50,50
6223,2023-03-31,2100-2200,46,43
6224,2023-03-31,2200-2300,46,40
6225,2023-03-31,2300-0000,50,48
6226,2023-03-31,0000-0100,50,50
6227,2023-03-31,0100-0200,33,30
6228,2023-03-31,0200-0300,50,50
6229,2023-03-31,0300-0400,50,50
6230,2023-03-31,0400-0500,50,50
6231,2023-03-31,0500-0600,46,40
6232,2023-04-03,0600-0700,46,5
6233,2023-04-03,0700-0800,50,41
6234,2023-04-03,0800-0900,50,50
6235,2023-04-03,0900-1000,33,27
6236,2023-04-03,1000-1100,50,50
6237,2023-04-03,1100-1200,50,42
6238,2023-04-03,1200-1300,50,50
6239,2023-04-03,1300-1400,46,42
6240,2023-04-03,1400-1500,46,40
6241,2023-04-03,1500-1600,50,50
6242,2023-04-03,1600-1700,50,50
6243,2023-04-03,1700-1800,33,31
6244,2023-04-03,1800-1900,50,25
6245,2023-04-03,1900-2000,50,50
6246,2023-04-03,2000-2100,50,50
6247,2023-04-03,2100-2200,38,38
6248,2023-04-03,2200-2300,38,30
6249,2023-04-03,2300-0000,42,37
6250,2023-04-03,0000-0100,42,37
6251,2023-04-03,0100-0200,28,25
6252,2023-04-04,0200-0300,31,31
6253,2023-04-04,0300-0400,31,31
6254,2023-04-04,0400-0500,31,31
6255,2023-04-04,0500-0600,28,28
6256,2023-04-04,0600-0700,38,34
6257,2023-04-04,0700-0800,42,42
6258,2023-04-04,0800-0900,42,42
6259,2023-04-04,0900-1000,28,28
6260,2023-04-04,1000-1100,50,27
6261,2023-04-04,1100-1200,50,48
6262,2023-04-04,1200-1300,42,40
6263,2023-04-04,1300-1400,46,0
6264,2023-04-04,1400-1500,38,0
6265,2023-04-04,1500-1600,42,25
6266,2023-04-04,1600-1700,42,39
6267,2023-04-04,1700-1800,28,28
6268,2023-04-04,1800-1900,50,47
6269,2023-04-04,1900-2000,50,50
6270,2023-04-04,2000-2100,50,50
6271,2023-04-04,2100-2200,46,38
6272,2023-04-04,2200-2300,46,37
6273,2023-04-04,2300-0000,50,45
6274,2023-04-04,0000-0100,50,45
6275,2023-04-04,0100-0200,33,26
6276,2023-04-05,0200-0300,42,40
6277,2023-04-05,0300-0400,42,32
6278,2023-04-05,0400-0500,42,34
6279,2023-04-05,0500-0600,38,35
6280,2023-04-05,0600-0700,38,30
6281,2023-04-05,0700-0800,50,50
6282,2023-04-05,0800-0900,50,44
6283,2023-04-05,0900-1000,33,30
6284,2023-04-05,1000-1100,50,48
6285,2023-04-05,1100-1200,50,50
6286,2023-04-05,1200-1300,50,50
6287,2023-04-05,1300-1400,46,46
6288,2023-04-05,1400-1500,46,35
6289,2023-04-05,1500-1600,42,42
6290,2023-04-05,1600-1700,42,42
6291,2023-04-05,1700-1800,33,27
6292,2023-04-05,1800-1900,50,50
6293,2023-04-05,1900-2000,42,42
6294,2023-04-05,2000-2100,42,42
6295,2023-04-05,2100-2200,46,40
6296,2023-04-05,2200-2300,46,35
6297,2023-04-05,2300-0000,50,33
6298,2023-04-05,0000-0100,50,46
6299,2023-04-05,0100-0200,33,30
6300,2023-04-05,0200-0300,50,46
6301,2023-04-05,0300-0400,50,47
6302,2023-04-05,0400-0500,50,47
6303,2023-04-05,0500-0600,46,40
6304,2023-04-06,0600-0700,46,17
6305,2023-04-06,0700-0800,50,24
6306,2023-04-06,0800-0900,50,30
6307,2023-04-06,0900-1000,33,13
6308,2023-04-06,1000-1100,50,31
6309,2023-04-06,1100-1200,50,50
6310,2023-04-06,1200-1300,50,20
6311,2023-04-06,1300-1400,46,0
6312,2023-04-06,0600-0700,46,17
6313,2023-04-06,0700-0800,50,24
6314,2023-04-06,0800-0900,50,30
6315,2023-04-06,0900-1000,33,13
6316,2023-04-06,1000-1100,50,31
6317,2023-04-06,1100-1200,50,50
6318,2023-04-06,1200-1300,50,20
6319,2023-04-06,1300-1400,46,0
6320,2023-04-06,1400-1500,46,20
6321,2023-04-06,1500-1600,50,0
6322,2023-04-06,1600-1700,50,40
6323,2023-04-06,1700-1800,33,26
6324,2023-04-06,1800-1900,50,50
6325,2023-04-06,1900-2000,50,50
6326,2023-04-06,2000-2100,50,50
6327,2023-04-06,2100-2200,46,40
6328,2023-04-06,2200-2300,46,37
6329,2023-04-06,2300-0000,50,46
6330,2023-04-06,0000-0100,50,47
6331,2023-04-06,0100-0200,33,31
6332,2023-04-06,0200-0300,50,47
6333,2023-04-06,0300-0400,50,48
6334,2023-04-07,0400-0500,42,41
6335,2023-04-06,0500-0600,46,40
6336,2023-04-07,0600-0700,34,6
6337,2023-04-07,0700-0800,50,50
6338,2023-04-07,0800-0900,50,48
6339,2023-04-07,0900-1000,33,21
6340,2023-04-07,1000-1100,50,42
6341,2023-04-07,1100-1200,50,50
6342,2023-04-07,1200-1300,50,48
6343,2023-04-07,1300-1400,46,40
6344,2023-04-07,1400-1500,46,40
6345,2023-04-07,1500-1600,50,50
6346,2023-04-07,1600-1700,50,50
6347,2023-04-07,1700-1800,33,30
6348,2023-04-07,1800-1900,42,26
6349,2023-04-07,1900-2000,42,42
6350,2023-04-07,2000-2100,42,42
6351,2023-04-07,2100-2200,38,28
6352,2023-04-11,0600-0700,46,29
6353,2023-04-11,0700-0800,50,50
6354,2023-04-11,0800-0900,50,46
6355,2023-04-11,0900-1000,33,30
6356,2023-04-11,1000-1100,50,48
6357,2023-04-11,1100-1200,50,49
6358,2023-04-11,1200-1300,50,29
6359,2023-04-11,1300-1400,46,40
6360,2023-04-11,1400-1500,46,27
6361,2023-04-11,1500-1600,50,30
6362,2023-04-11,1600-1700,50,37
6363,2023-04-11,1700-1800,33,30
6364,2023-04-11,1800-1900,50,35
6365,2023-04-11,1900-2000,50,45
6366,2023-04-11,2000-2100,50,6
6367,2023-04-11,2100-2200,46,11
6368,2023-04-11,2200-2300,34,19
6369,2023-04-11,2300-0000,37,27
6370,2023-04-11,0000-0100,37,26
6371,2023-04-11,0100-0200,24,5
6372,2023-04-11,0200-0300,37,9
6373,2023-04-11,0300-0400,37,0
6374,2023-04-11,0400-0500,37,17
6375,2023-04-11,0500-0600,34,22
6376,2023-04-12,0600-0700,46,22
6377,2023-04-12,0700-0800,50,26
6378,2023-04-12,0800-0900,50,50
6379,2023-04-12,0900-1000,33,20
6380,2023-04-12,1000-1100,50,49
6381,2023-04-12,1100-1200,50,48
6382,2023-04-12,1200-1300,50,46
6383,2023-04-12,1300-1400,46,40
6384,2023-04-12,1400-1500,46,36
6385,2023-04-12,1500-1600,50,50
6386,2023-04-12,1600-1700,50,48
6387,2023-04-12,1700-1800,33,25
6388,2023-04-12,1800-1900,50,49
6389,2023-04-12,1900-2000,50,50
6390,2023-04-12,2000-2100,50,42
6391,2023-04-12,2100-2200,46,40
6392,2023-04-12,2200-2300,34,30
6393,2023-04-12,2300-0000,37,37
6394,2023-04-12,0000-0100,37,37
6395,2023-04-12,0100-0200,24,24
6396,2023-04-13,0200-0300,37,31
6397,2023-04-13,0300-0400,37,25
6398,2023-04-13,0400-0500,37,11
6399,2023-04-13,0500-0600,34,22
6400,2023-04-13,0600-0700,46,34
6401,2023-04-13,0700-0800,50,50
6402,2023-04-13,0800-0900,50,50
6403,2023-04-13,0900-1000,33,30
6404,2023-04-13,1000-1100,50,50
6405,2023-04-13,1100-1200,50,50
6406,2023-04-13,1200-1300,50,48
6407,2023-04-13,1300-1400,46,40
6408,2023-04-13,1400-1500,46,40
6409,2023-04-13,1500-1600,50,48
6410,2023-04-13,1600-1700,50,44
6411,2023-04-13,1700-1800,33,30
6412,2023-04-13,1800-1900,50,49
6413,2023-04-13,1900-2000,50,32
6414,2023-04-13,2000-2100,50,30
6415,2023-04-13,2100-2200,46,27
6416,2023-04-13,2200-2300,34,31
6417,2023-04-13,2300-0000,37,37
6418,2023-04-13,0000-0100,37,37
6419,2023-04-13,0100-0200,24,24
6420,2023-04-13,0200-0300,37,37
6421,2023-04-13,0300-0400,37,35
6422,2023-04-13,0400-0500,37,37
6423,2023-04-13,0500-0600,34,34
6424,2023-04-14,0600-0700,46,40
6425,2023-04-14,0700-0800,50,50
6426,2023-04-14,0800-0900,50,50
6427,2023-04-14,0900-1000,33,30
6428,2023-04-14,1000-1100,50,50
6429,2023-04-14,1100-1200,50,48
6430,2023-04-14,1200-1300,50,50
6431,2023-04-14,1300-1400,46,40
6432,2023-04-14,1400-1500,46,40
6433,2023-04-14,1500-1600,50,50
6434,2023-04-14,1600-1700,50,24
6435,2023-04-14,1700-1800,33,1
6436,2023-04-14,1800-1900,50,0
6437,2023-04-14,1900-2000,50,30
6438,2023-04-14,2000-2100,50,50
6439,2023-04-14,2100-2200,34,30
6440,2023-04-14,2200-2300,34,30
6441,2023-04-14,2300-0000,37,37
6442,2023-04-14,0000-0100,37,37
6443,2023-04-14,0100-0200,24,24
6444,2023-04-14,0200-0300,50,46
6445,2023-04-14,0300-0400,37,28
6446,2023-04-14,0400-0500,37,37
6447,2023-04-14,0500-0600,34,24
6448,2023-04-17,0600-0700,46,23
6449,2023-04-17,0700-0800,50,50
6450,2023-04-17,0800-0900,50,50
6451,2023-04-17,0900-1000,33,30
6452,2023-04-17,1000-1100,50,50
6453,2023-04-17,1100-1200,50,50
6454,2023-04-17,1200-1300,50,50
6455,2023-04-17,1300-1400,38,37
6456,2023-04-17,0600-0700,38,13
6457,2023-04-17,0700-0800,42,42
6458,2023-04-17,0800-0900,50,48
6459,2023-04-17,0900-1000,33,33
6460,2023-04-17,1000-1100,37,37
6461,2023-04-17,1100-1200,37,19
6462,2023-04-17,1200-1300,37,34
6463,2023-04-17,1300-1400,34,25
6464,2023-04-17,2200-2300,34,34
6465,2023-04-17,2300-0000,37,37
6466,2023-04-17,0000-0100,37,37
6467,2023-04-17,0100-0200,24,24
6468,2023-04-17,0200-0300,37,37
6469,2023-04-17,0300-0400,37,37
6470,2023-04-17,0400-0500,37,37
6471,2023-04-17,0500-0600,34,34
6472,2023-04-18,0600-0700,46,40
6473,2023-04-18,0700-0800,50,50
6474,2023-04-18,0800-0900,50,16
6475,2023-04-18,0900-1000,33,30
6476,2023-04-18,1000-1100,50,50
6477,2023-04-18,1100-1200,50,50
6478,2023-04-18,1200-1300,50,50
6479,2023-04-18,1300-1400,46,39
6480,2023-04-18,1400-1500,34,13
6481,2023-04-18,1500-1600,37,37
6482,2023-04-18,1600-1700,37,37
6483,2023-04-18,1700-1800,24,24
6484,2023-04-18,1800-1900,37,37
6485,2023-04-18,1900-2000,37,37
6486,2023-04-18,2000-2100,37,37
6487,2023-04-18,2100-2200,34,24
6488,2023-04-18,2200-2300,34,34
6489,2023-04-18,2300-0000,37,37
6490,2023-04-18,0000-0100,37,37
6491,2023-04-18,0100-0200,24,24
6492,2023-04-18,0200-0300,37,37
6493,2023-04-18,0300-0400,37,37
6494,2023-04-18,0400-0500,37,37
6495,2023-04-18,0500-0600,34,34
6496,2023-04-19,0600-0700,46,37
6497,2023-04-19,0700-0800,50,45
6498,2023-04-19,0800-0900,50,48
6499,2023-04-19,0900-1000,33,30
6500,2023-04-19,1000-1100,50,45
6501,2023-04-19,1100-1200,50,17
6502,2023-04-19,1200-1300,50,50
6503,2023-04-19,1300-1400,46,40
6504,2023-04-19,1400-1500,34,33
6505,2023-04-19,1500-1600,37,29
6506,2023-04-19,1600-1700,37,37
6507,2023-04-19,1700-1800,24,24
6508,2023-04-19,1800-1900,37,37
6509,2023-04-19,1900-2000,37,37
6510,2023-04-19,2000-2100,37,37
6511,2023-04-19,2100-2200,34,34
6512,2023-04-19,2200-2300,34,34
6513,2023-04-19,2300-0000,37,37
6514,2023-04-19,0000-0100,37,37
6515,2023-04-19,0100-0200,24,24
6516,2023-04-19,0200-0300,37,37
6517,2023-04-19,0300-0400,37,37
6518,2023-04-19,0400-0500,37,37
6519,2023-04-19,0500-0600,34,34
6520,2023-04-20,0600-0700,46,40
6521,2023-04-20,0700-0800,50,50
6522,2023-04-20,0800-0900,50,50
6523,2023-04-20,0900-1000,33,30
6524,2023-04-20,1000-1100,50,28
6525,2023-04-20,1100-1200,50,6
6526,2023-04-20,1200-1300,50,1
6527,2023-04-20,1300-1400,46,0
6528,2023-04-20,1400-1500,34,0
6529,2023-04-20,1500-1600,37,31
6530,2023-04-20,1600-1700,37,37
6531,2023-04-20,1700-1800,24,24
6532,2023-04-20,1800-1900,37,10
6533,2023-04-20,1900-2000,37,23
6534,2023-04-20,2000-2100,37,32
6535,2023-04-20,2100-2200,34,12
6536,2023-04-20,1400-1500,34,0
6537,2023-04-20,1500-1600,37,0
6538,2023-04-20,1600-1700,37,0
6539,2023-04-20,1700-1800,24,0
6540,2023-04-20,1800-1900,12,11
6541,2023-04-20,1900-2000,12,7
6542,2023-04-20,2000-2100,12,11
6543,2023-04-20,2100-2200,11,0
6544,2023-04-21,0600-0700,34,0
6545,2023-04-21,0700-0800,37,0
6546,2023-04-21,0800-0900,37,0
6547,2023-04-21,0900-1000,24,16
6548,2023-04-21,1000-1100,37,23
6549,2023-04-21,1100-1200,37,37
6550,2023-04-21,1200-1300,37,31
6551,2023-04-21,1300-1400,34,22
6552,2023-04-21,1400-1500,34,29
6553,2023-04-21,1500-1600,31,21
6554,2023-04-21,1600-1700,31,31
6555,2023-04-21,1700-1800,21,21
6556,2023-04-21,1800-1900,37,36
6557,2023-04-21,1900-2000,37,27
6558,2023-04-21,2000-2100,37,32
6559,2023-04-21,2100-2200,34,30
6560,2023-04-21,2200-2300,46,22
6561,2023-04-21,2300-0000,50,30
6562,2023-04-21,0000-0100,50,30
6563,2023-04-21,0100-0200,33,17
6564,2023-04-22,0200-0300,50,27
6565,2023-04-21,0300-0400,50,50
6566,2023-04-21,0400-0500,50,50
6567,2023-04-21,0500-0600,46,40
6568,2023-04-24,0600-0700,34,16
6569,2023-04-24,0700-0800,50,48
6570,2023-04-24,0800-0900,50,23
6571,2023-04-24,0900-1000,28,23
6572,2023-04-24,1000-1100,37,36
6573,2023-04-24,1100-1200,37,37
6574,2023-04-24,1200-1300,37,37
6575,2023-04-24,1300-1400,46,41
6576,2023-04-24,1400-1500,34,34
6577,2023-04-24,1500-1600,37,37
6578,2023-04-24,1600-1700,37,37
6579,2023-04-24,1700-1800,24,24
6580,2023-04-24,1800-1900,37,37
6581,2023-04-24,1900-2000,37,35
6582,2023-04-24,2000-2100,37,37
6583,2023-04-24,2100-2200,34,34
6584,2023-04-24,2200-2300,46,38
6585,2023-04-24,2300-0000,50,50
6586,2023-04-24,0000-0100,50,31
6587,2023-04-24,0100-0200,33,1
6588,2023-04-24,0200-0300,50,0
6589,2023-04-24,0300-0400,50,0
6590,2023-04-24,0400-0500,50,0
6591,2023-04-24,0500-0600,46,0
6592,2023-04-25,0600-0700,34,0
6593,2023-04-25,0700-0800,37,34
6594,2023-04-25,0800-0900,31,31
6595,2023-04-25,0900-1000,21,22
6596,2023-04-25,1000-1100,37,37
6597,2023-04-25,1100-1200,37,37
6598,2023-04-25,1200-1300,37,37
6599,2023-04-25,1300-1400,34,34
6600,2023-04-25,1400-1500,46,40
6601,2023-04-25,1500-1600,50,50
6602,2023-04-25,1600-1700,50,50
6603,2023-04-25,1700-1800,33,30
6604,2023-04-25,1800-1900,37,37
6605,2023-04-25,1900-2000,37,31
6606,2023-04-25,2000-2100,37,10
6607,2023-04-25,2100-2200,34,28
6608,2023-04-25,2200-2300,46,12
6609,2023-04-25,2300-0000,50,24
6610,2023-04-25,0000-0100,50,50
6611,2023-04-25,0100-0200,33,30
6612,2023-04-25,0200-0300,50,50
6613,2023-04-25,0300-0400,50,50
6614,2023-04-25,0400-0500,50,50
6615,2023-04-25,0500-0600,46,40
6616,2023-04-26,0600-0700,46,41
6617,2023-04-26,0700-0800,50,50
6618,2023-04-26,0800-0900,50,50
6619,2023-04-26,0900-1000,33,33
6620,2023-04-26,1000-1100,50,49
6621,2023-04-26,1100-1200,50,46
6622,2023-04-26,1200-1300,50,50
6623,2023-04-26,1300-1400,46,46
6624,2023-04-26,1400-1500,34,34
6625,2023-04-26,1500-1600,37,37
6626,2023-04-26,1600-1700,37,37
6627,2023-04-26,1700-1800,24,24
6628,2023-04-26,1800-1900,50,40
6629,2023-04-26,1900-2000,50,41
6630,2023-04-26,2000-2100,50,41
6631,2023-04-26,2100-2200,46,37
6632,2023-04-26,2200-2300,46,40
6633,2023-04-26,2300-0000,50,50
6634,2023-04-26,0000-0100,50,50
6635,2023-04-26,0100-0200,33,30
6636,2023-04-26,0200-0300,50,48
6637,2023-04-26,0300-0400,50,48
6638,2023-04-26,0400-0500,50,45
6639,2023-04-26,0500-0600,46,31
6640,2023-04-27,2200-2300,46,40
6641,2023-04-27,2300-0000,50,50
6642,2023-04-27,0000-0100,50,50
6643,2023-04-27,0100-0200,33,33
6644,2023-04-27,0200-0300,50,50
6645,2023-04-27,0300-0400,50,48
6646,2023-04-27,0400-0500,50,50
6647,2023-04-27,0500-0600,46,42
6648,2023-04-27,1400-1500,46,35
6649,2023-04-27,1500-1600,50,41
6650,2023-04-27,1600-1700,50,41
6651,2023-04-27,1700-1800,33,28
6652,2023-04-27,1800-1900,50,41
6653,2023-04-27,1900-2000,50,41
6654,2023-04-27,2000-2100,50,42
6655,2023-04-27,2100-2200,46,37
6656,2023-04-27,2200-2300,46,40
6657,2023-04-27,2300-0000,50,50
6658,2023-04-27,0000-0100,50,50
6659,2023-04-27,0100-0200,33,30
6660,2023-04-27,0200-0300,50,42
6661,2023-04-27,0300-0400,50,50
6662,2023-04-27,0400-0500,50,50
6663,2023-04-27,0500-0600,46,40
6664,2023-04-28,0600-0700,46,41
6665,2023-04-28,0700-0800,50,50
6666,2023-04-28,0800-0900,50,50
6667,2023-04-28,0900-1000,33,33
6668,2023-04-28,1000-1100,50,45
6669,2023-04-28,1100-1200,50,50
6670,2023-04-28,1200-1300,50,50
6671,2023-04-28,1300-1400,46,31
6672,2023-04-28,1400-1500,46,37
6673,2023-04-28,1500-1600,50,42
6674,2023-04-28,1600-1700,50,42
6675,2023-04-28,1700-1800,33,28
6676,2023-04-28,1800-1900,50,35
6677,2023-04-28,1900-2000,50,42
6678,2023-04-28,2000-2100,50,42
6679,2023-04-28,2100-2200,46,37
6680,2023-04-28,2200-2300,46,11
6681,2023-04-28,2300-0000,50,0
6682,2023-04-28,0000-0100,50,0
6683,2023-04-28,0100-0200,33,6
6684,2023-04-28,0200-0300,50,50
6685,2023-04-28,0300-0400,50,50
6686,2023-04-28,0400-0500,50,47
6687,2023-04-28,0500-0600,46,31
6688,2023-05-04,0600-0700,46,50
6689,2023-05-04,0700-0800,50,50
6690,2023-05-04,0800-0900,50,50
6691,2023-05-04,0900-1000,33,30
6692,2023-05-04,1000-1100,50,50
6693,2023-05-04,1100-1200,50,50
6694,2023-05-04,1200-1300,50,50
6695,2023-05-04,1300-1400,46,40
6696,2023-05-04,1400-1500,46,40
6697,2023-05-04,1500-1600,50,41
6698,2023-05-04,1600-1700,50,50
6699,2023-05-04,1700-1800,33,30
6700,2023-05-04,1800-1900,50,50
6701,2023-05-04,1900-2000,50,44
6702,2023-05-04,2000-2100,50,50
6703,2023-05-04,2100-2200,46,38
6704,2023-05-04,2200-2300,34,31
6705,2023-05-04,2300-0000,37,37
6706,2023-05-04,0000-0100,37,17
6707,2023-05-04,0100-0200,24,13
6708,2023-05-04,0200-0300,37,37
6709,2023-05-04,0300-0400,37,10
6710,2023-05-04,0400-0500,37,0
6711,2023-05-04,0500-0600,34,0
6712,2023-05-05,0600-0700,46,0
6713,2023-05-05,0700-0800,50,0
6714,2023-05-05,0800-0900,50,0
6715,2023-05-05,0900-1000,33,0
6716,2023-05-05,1000-1100,50,0
6717,2023-05-05,1100-1200,50,0
6718,2023-05-05,1200-1300,50,0
6719,2023-05-05,1300-1400,46,3
6720,2023-05-05,1400-1500,46,0
6721,2023-05-05,1500-1600,50,48
6722,2023-05-05,1600-1700,50,44
6723,2023-05-05,1700-1800,33,29
6724,2023-05-05,1800-1900,50,50
6725,2023-05-05,1900-2000,50,50
6726,2023-05-05,2000-2100,50,49
6727,2023-05-05,2100-2200,46,39
6728,2023-05-05,2200-2300,34,30
6729,2023-05-05,2300-0000,37,37
6730,2023-05-05,0000-0100,37,37
6731,2023-05-05,0100-0200,24,25
6732,2023-05-05,0200-0300,37,37
6733,2023-05-05,0300-0400,37,37
6734,2023-05-05,0400-0500,37,33
6735,2023-05-05,0500-0600,34,34
6736,2023-05-06,0600-0700,46,38
6737,2023-05-06,0700-0800,50,48
6738,2023-05-06,0800-0900,50,48
6739,2023-05-06,0900-1000,33,29
6740,2023-05-06,1000-1100,50,48
6741,2023-05-06,1100-1200,50,48
6742,2023-05-06,1200-1300,50,48
6743,2023-05-06,1300-1400,46,40
6744,2023-05-08,0600-0700,46,26
6745,2023-05-08,0700-0800,50,41
6746,2023-05-08,0800-0900,50,40
6747,2023-05-08,0900-1000,33,25
6748,2023-05-08,1000-1100,50,49
6749,2023-05-08,1100-1200,50,50
6750,2023-05-08,1200-1300,50,50
6751,2023-05-08,1300-1400,46,22
6752,2023-05-08,1400-1500,46,30
6753,2023-05-08,1500-1600,50,50
6754,2023-05-08,1600-1700,50,41
6755,2023-05-08,1700-1800,33,5
6756,2023-05-08,1800-1900,50,31
6757,2023-05-08,1900-2000,50,45
6758,2023-05-08,2000-2100,50,50
6759,2023-05-08,2100-2200,46,46
6760,2023-05-08,2200-2300,46,40
6761,2023-05-08,2300-0000,50,49
6762,2023-05-08,0000-0100,50,46
6763,2023-05-08,0100-0200,33,31
6764,2023-05-08,0200-0300,50,48
6765,2023-05-08,0300-0400,50,48
6766,2023-05-08,0400-0500,50,13
6767,2023-05-08,0500-0600,46,38
6768,2023-05-09,0600-0700,46,39
6769,2023-05-09,0700-0800,50,40
6770,2023-05-09,0800-0900,50,43
6771,2023-05-09,0900-1000,33,23
6772,2023-05-09,1000-1100,50,41
6773,2023-05-09,1100-1200,50,50
6774,2023-05-09,1200-1300,50,50
6775,2023-05-09,1300-1400,46,38
6776,2023-05-09,1400-1500,46,39
6777,2023-05-09,1500-1600,50,50
6778,2023-05-09,1600-1700,50,50
6779,2023-05-09,1700-1800,33,33
6780,2023-05-09,1800-1900,50,48
6781,2023-05-09,1900-2000,50,50
6782,2023-05-09,2000-2100,50,50
6783,2023-05-09,2100-2200,46,33
6784,2023-05-10,0600-0700,46,0
6785,2023-05-10,0700-0800,50,0
6786,2023-05-10,0800-0900,50,0
6787,2023-05-10,0900-1000,33,0
6788,2023-05-10,1000-1100,50,0
6789,2023-05-10,1100-1200,50,0
6790,2023-05-10,1200-1300,50,0
6791,2023-05-10,1300-1400,46,0
6792,2023-05-10,1400-1500,46,0
6793,2023-05-10,1500-1600,50,0
6794,2023-05-10,1600-1700,50,0
6795,2023-05-10,1700-1800,33,9
6796,2023-05-10,1800-1900,50,48
6797,2023-05-10,1900-2000,50,50
6798,2023-05-10,2000-2100,50,50
6799,2023-05-10,2100-2200,46,40
6800,2023-05-10,2200-2300,46,38
6801,2023-05-10,2300-0000,50,50
6802,2023-05-10,0000-0100,50,50
6803,2023-05-10,0100-0200,33,30
6804,2023-05-10,0200-0300,50,50
6805,2023-05-10,0300-0400,50,46
6806,2023-05-10,0400-0500,50,50
6807,2023-05-10,0500-0600,46,41
6808,2023-05-11,0600-0700,46,38
6809,2023-05-11,0700-0800,50,50
6810,2023-05-11,0800-0900,50,50
6811,2023-05-11,0900-1000,33,29
6812,2023-05-11,1000-1100,50,46
6813,2023-05-11,1100-1200,50,39
6814,2023-05-11,1200-1300,50,50
6815,2023-05-11,1300-1400,46,38
6816,2023-05-11,1400-1500,46,40
6817,2023-05-11,1500-1600,50,50
6818,2023-05-11,1600-1700,50,47
6819,2023-05-11,1700-1800,33,33
6820,2023-05-11,1800-1900,50,34
6821,2023-05-11,1900-2000,50,49
6822,2023-05-11,2000-2100,50,36
6823,2023-05-11,2100-2200,46,9
6824,2023-05-11,2200-2300,46,38
6825,2023-05-11,2300-0000,50,15
6826,2023-05-11,0000-0100,50,29
6827,2023-05-11,0100-0200,33,18
6828,2023-05-11,0200-0300,50,29
6829,2023-05-11,0300-0400,50,31
6830,2023-05-11,0400-0500,50,31
6831,2023-05-11,0500-0600,46,26
6832,2023-05-12,0600-0700,46,25
6833,2023-05-12,0700-0800,50,31
6834,2023-05-12,0800-0900,50,42
6835,2023-05-12,0900-1000,33,30
6836,2023-05-12,1000-1100,50,43
6837,2023-05-12,1100-1200,50,50
6838,2023-05-12,1200-1300,50,38
6839,2023-05-12,1300-1400,46,30
6840,2023-05-12,1400-1500,34,11
6841,2023-05-12,1500-1600,37,5
6842,2023-05-12,1600-1700,37,10
6843,2023-05-12,1700-1800,24,0
6844,2023-05-12,1800-1900,42,41
6845,2023-05-12,1900-2000,42,22
6846,2023-05-12,2000-2100,50,15
6847,2023-05-12,2100-2200,38,22
6848,2023-05-12,2200-2300,46,17
6849,2023-05-12,2300-0000,42,0
6850,2023-05-13,0000-0100,42,33
6851,2023-05-13,0100-0200,28,23
6852,2023-05-13,0200-0300,42,40
6853,2023-05-13,0300-0400,42,26
6854,2023-05-13,0400-0500,42,23
6855,2023-05-13,0500-0600,38,25
6856,2023-05-14,2200-2300,38,24
6857,2023-05-14,2300-0000,42,34
6858,2023-05-15,0000-0100,50,9
6859,2023-05-15,0100-0200,33,18
6860,2023-05-15,0200-0300,50,32
6861,2023-05-15,0300-0400,50,32
6862,2023-05-15,0400-0500,50,27
6863,2023-05-15,0500-0600,46,31
6864,2023-05-15,0600-0700,46,13
6865,2023-05-15,0700-0800,50,32
6866,2023-05-15,0800-0900,50,21
6867,2023-05-15,0900-1000,33,13
6868,2023-05-15,1000-1100,50,41
6869,2023-05-15,1100-1200,50,50
6870,2023-05-15,1200-1300,50,50
6871,2023-05-15,1300-1400,46,39
6872,2023-05-15,1400-1500,46,40
6873,2023-05-15,1500-1600,50,50
6874,2023-05-15,1600-1700,50,50
6875,2023-05-15,1700-1800,33,30
6876,2023-05-15,1800-1900,50,50
6877,2023-05-15,1900-2000,50,50
6878,2023-05-15,2000-2100,50,47
6879,2023-05-15,2100-2200,46,40
6880,2023-05-15,2200-2300,46,40
6881,2023-05-15,2300-0000,50,50
6882,2023-05-15,0000-0100,50,50
6883,2023-05-15,0100-0200,33,30
